gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000186827,0,3,1,0,12,2,0,2,0,1,0,1
ENSG00000078808,1771,4618,2230,1647,3006,2116,886,9236,2318,3295,3033,1058
ENSG00000176022,796,1184,855,1087,1063,1160,1593,2368,841,2175,1139,2321
ENSG00000184163,29,54,47,17,63,25,59,27,116,34,29,12
ENSG00000260179,10,22,12,8,13,16,5,11,0,17,159,32
ENSG00000160087,1301,1615,1279,1281,1119,1474,650,808,1402,640,1223,737
ENSG00000230415,24,21,20,24,46,28,12,43,103,48,109,14
ENSG00000162572,160,123,187,211,390,208,80,246,51,423,273,104
ENSG00000131584,3814,2455,1982,2154,5807,3501,1907,4911,2131,4309,5741,7002
ENSG00000169972,217,267,333,264,189,390,109,535,197,528,170,195
ENSG00000127054,2256,2499,2284,2326,2608,2420,1128,4999,2345,4652,2491,1210
ENSG00000240731,67,63,40,44,91,55,34,126,2,89,85,28
ENSG00000224051,356,609,460,354,460,424,713,1219,365,708,366,849
ENSG00000169962,49,44,33,28,80,32,99,89,175,57,50,65
ENSG00000107404,1348,1658,1520,1554,1498,1553,2696,3317,1560,777,1617,777
ENSG00000162576,243,3384,829,156,1404,224,122,1692,744,312,1523,112
ENSG00000175756,1460,1517,1430,1642,1031,1657,730,3035,1515,821,1153,828
ENSG00000223663,2,1,1,1,4,0,1,2,60,2,0,1
ENSG00000221978,6770,6622,7436,5593,12760,6716,13541,13244,7324,11187,12675,13433
ENSG00000224870,433,446,530,487,439,499,217,223,468,244,300,250
ENSG00000242485,1407,1111,1240,1553,930,1663,2815,556,1198,3107,1052,3326
ENSG00000272455,52,85,139,64,107,59,26,171,21,128,214,118
ENSG00000235098,12,14,21,11,20,11,25,7,40,23,155,6
ENSG00000225905,1,2,2,1,2,0,3,1,41,2,120,0
ENSG00000205116,4,1,3,4,4,7,2,3,62,2,0,4
ENSG00000225285,5,3,8,5,1,3,11,6,116,11,0,7
ENSG00000179403,284,439,362,274,139,353,568,878,419,137,82,177
ENSG00000215915,6,11,5,4,3,5,3,6,0,9,27,3
ENSG00000160072,812,1207,719,678,921,914,1625,604,781,339,1006,1828
ENSG00000197785,839,954,900,818,602,880,1679,1909,1013,1637,644,1760
ENSG00000205090,154,52,173,131,228,135,308,104,130,66,121,271
ENSG00000160075,1655,2028,1846,1928,1444,2018,828,1014,1844,964,1585,4037
ENSG00000215014,14,22,11,12,13,12,7,11,0,6,82,6
ENSG00000228594,344,239,220,322,299,598,688,120,229,161,297,299
ENSG00000272106,329,230,268,354,346,307,658,115,196,177,317,614
ENSG00000197530,1021,1281,1073,826,1904,1307,2043,2562,1197,413,1975,2614
ENSG00000189409,4,6,6,0,4,6,9,3,0,0,0,3
ENSG00000248333,452,495,504,432,332,482,904,248,425,216,253,241
ENSG00000189339,2963,1738,2164,2234,2401,2316,5926,3476,2042,1117,2447,1158
ENSG00000269737,187,31,30,44,47,59,94,16,0,22,0,30
ENSG00000269227,49,7,9,12,10,13,25,4,0,6,130,27
ENSG00000215914,1,0,1,0,0,0,3,0,148,1,0,1
ENSG00000008128,41,63,45,33,31,64,83,126,114,67,0,32
ENSG00000268575,67,73,56,53,29,80,34,146,0,107,49,40
ENSG00000227775,203,109,149,156,116,201,102,219,256,312,7,403
ENSG00000215790,77,55,80,78,53,86,155,110,49,39,48,43
ENSG00000008130,962,1537,1114,1224,1085,1111,481,3075,984,612,1040,2222
ENSG00000078369,13499,17706,15735,12668,12623,14097,26998,35413,15749,25337,12523,28195
ENSG00000231050,16,17,6,14,27,18,32,9,0,28,0,9
ENSG00000169885,7,16,7,4,17,2,4,33,0,2,0,1
ENSG00000178821,61,50,54,111,6,72,122,101,0,222,50,144
ENSG00000142609,32,13,70,50,14,109,16,27,0,101,0,55
ENSG00000233542,1,0,0,1,0,4,2,1,0,3,0,8
ENSG00000187730,17,4,5,20,6,24,34,2,20,40,0,12
ENSG00000226969,0,0,0,1,0,1,1,0,133,0,64,3
ENSG00000067606,392,476,382,323,538,374,784,238,466,162,606,748
ENSG00000271806,8,1,2,2,5,5,16,1,0,4,0,10
ENSG00000182873,211,151,200,181,240,249,422,76,108,90,226,499
ENSG00000162585,1071,1190,1099,1362,926,1362,2142,2380,1156,681,777,681
ENSG00000203301,6,5,0,4,2,4,12,3,58,9,0,9
ENSG00000234396,1,1,1,0,1,1,0,0,115,0,0,3
ENSG00000157933,2658,3393,2807,2938,2373,3545,5316,1697,2821,1469,2332,1773
ENSG00000116151,133,76,171,182,126,199,266,153,42,365,254,398
ENSG00000272161,4,0,3,2,3,4,2,0,103,1,79,9
ENSG00000269753,2,1,6,8,7,7,4,2,0,16,0,4
ENSG00000269896,93,45,85,93,76,110,187,91,122,187,0,55
ENSG00000272420,12,9,17,10,17,8,25,18,60,5,0,4
ENSG00000271921,6,2,4,4,5,8,13,1,0,2,0,4
ENSG00000271847,5,3,1,4,1,5,2,2,78,9,132,2
ENSG00000157916,1831,2805,2457,1799,2679,2149,916,1402,2364,3598,2620,1075
ENSG00000157911,341,472,599,510,347,494,683,236,477,255,396,247
ENSG00000149527,442,157,50,625,480,315,884,79,159,313,392,631
ENSG00000224387,10,3,1,2,4,4,5,2,0,1,0,8
ENSG00000229393,7,6,0,3,6,2,4,3,0,6,0,1
ENSG00000157881,815,670,776,1006,777,914,408,1341,763,503,855,1828
ENSG00000197921,1387,36,93,4011,54,1848,694,72,13,8023,57,924
ENSG00000272449,651,48,78,1852,98,1125,326,96,170,3705,76,2250
ENSG00000238164,16,0,2,37,3,3,8,1,40,19,30,6
ENSG00000157873,28,6,1,67,12,5,14,13,9,135,0,10
ENSG00000225931,1,0,0,1,0,0,2,0,0,0,58,0
ENSG00000228037,2,2,1,1,0,0,4,1,48,1,82,0
ENSG00000157870,1666,1143,964,1962,853,1705,3333,572,1039,981,883,3411
ENSG00000142606,4,18,5,12,0,9,2,36,0,6,91,4
ENSG00000237058,4,0,0,8,0,11,9,0,94,4,28,6
ENSG00000215912,60,43,26,41,0,36,121,86,0,20,103,72
ENSG00000169717,1,2,0,6,0,3,3,5,0,3,0,6
ENSG00000177133,484,44,55,727,0,879,242,22,3,1454,62,440
ENSG00000142611,1651,279,470,2675,2,3618,826,559,459,5350,0,7236
ENSG00000226286,1,0,0,0,0,2,0,0,10,0,51,1
ENSG00000272235,3,6,3,6,0,6,2,13,59,3,4,12
ENSG00000130762,299,250,759,431,671,310,150,125,803,216,563,620
ENSG00000272088,3,1,6,2,11,2,2,1,0,5,0,1
ENSG00000162591,1060,1044,2693,1355,1661,1279,530,522,2707,2710,1524,640
ENSG00000238260,8,6,16,8,17,10,17,3,43,4,76,5
ENSG00000158109,511,992,721,499,906,560,1022,1984,838,250,818,280
ENSG00000116213,621,721,724,833,681,834,1242,360,780,1667,665,417
ENSG00000078900,92,32,32,61,16,66,184,16,0,30,140,33
ENSG00000235131,0,0,0,0,0,0,1,0,70,0,47,0
ENSG00000227372,1386,1117,1470,1534,1107,1842,693,558,1462,3068,1038,921
ENSG00000162592,3,2,1,11,3,2,2,4,15,22,81,5
ENSG00000235169,18,16,41,30,25,28,37,33,0,60,124,14
ENSG00000130764,1478,1558,1724,1435,1465,1647,2956,779,1624,2871,1575,824
ENSG00000266075,2,1,2,4,4,5,1,1,134,8,116,3
ENSG00000272153,37,40,31,25,41,26,74,20,0,51,0,13
ENSG00000116198,700,906,659,586,621,738,350,453,579,293,712,369
ENSG00000169598,204,247,256,253,230,212,102,124,190,507,120,106
ENSG00000198912,687,615,658,691,496,566,1374,308,680,346,569,1133
ENSG00000236423,16,21,10,7,15,9,32,43,139,15,72,18
ENSG00000233304,1,0,0,0,0,0,2,0,21,0,36,0
ENSG00000226374,0,1,0,0,0,0,0,2,74,0,35,0
ENSG00000235054,1,1,0,0,0,0,2,2,0,0,135,0
ENSG00000196581,377,301,342,57,275,67,755,602,424,115,195,134
ENSG00000236948,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131697,1051,508,781,960,899,1107,2103,1016,897,480,900,554
ENSG00000069424,393,208,347,343,674,348,197,104,403,172,591,697
ENSG00000116254,516,198,29,83,858,276,1033,99,0,42,843,138
ENSG00000116251,2151,2174,2893,3061,2044,2625,4303,1087,2913,1530,2100,1312
ENSG00000226944,4,1,3,3,4,2,2,1,35,2,0,1
ENSG00000158286,59,89,88,59,232,80,30,45,0,30,380,40
ENSG00000116237,2862,3656,3397,2799,2384,3159,1431,7312,3284,1400,2408,6319
ENSG00000225077,8,13,14,3,3,8,4,27,101,7,16,16
ENSG00000173673,10,0,1,2,1,0,21,0,0,4,0,1
ENSG00000158292,1630,668,829,594,1691,1275,3260,1336,953,1188,1653,2550
ENSG00000097021,2291,3271,2148,2056,1886,2419,4583,6543,2144,4113,1996,1210
ENSG00000069812,2,13,2,1,1,2,1,26,75,1,143,4
ENSG00000187017,39,8,4,26,22,19,78,17,2,13,0,38
ENSG00000231868,0,0,0,0,0,0,1,0,0,0,37,0
ENSG00000215788,409,321,388,317,1412,344,204,642,296,158,1398,689
ENSG00000171680,1280,1019,1284,1127,2692,1042,2561,2038,1229,564,2681,2085
ENSG00000162408,1050,891,660,758,642,911,525,1782,740,379,567,456
ENSG00000253022,1,0,0,0,0,0,2,0,0,0,0,1
ENSG00000229519,11,4,4,3,3,11,22,2,147,2,78,23
ENSG00000173662,1,1,1,2,3,3,2,1,82,1,10,2
ENSG00000204859,536,494,547,544,812,614,1073,247,557,1089,780,307
ENSG00000162413,728,2235,994,765,1228,1301,364,1118,1062,1530,1245,2603
ENSG00000116273,1182,1303,1776,1533,1200,1360,591,652,1831,3067,1270,680
ENSG00000041988,277,334,415,330,312,310,138,668,335,165,406,155
ENSG00000007923,1328,1560,1266,1294,880,1301,664,3120,1218,2588,903,2602
ENSG00000237436,17,7,14,18,11,12,8,4,108,36,160,6
ENSG00000171735,2447,1237,1480,1959,2896,1706,1224,618,1622,980,2768,853
ENSG00000227950,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000237365,0,0,0,0,0,0,0,0,133,0,0,0
ENSG00000237402,2,0,1,4,1,0,1,0,0,2,0,0
ENSG00000237728,0,0,0,0,0,0,0,0,124,0,1,88
ENSG00000225126,1,0,0,0,0,0,1,0,0,49,1,0
ENSG00000270171,81,7,8,21,88,18,41,4,91,134,44,0
ENSG00000270035,47,13,7,18,46,24,94,26,0,0,93,0
ENSG00000269978,40,9,8,20,36,22,80,18,43,0,72,0
ENSG00000049245,1340,2905,2131,1309,1430,1626,2681,5811,2130,1355,2861,1720
ENSG00000269925,18,24,10,14,24,15,36,12,16,0,48,97
ENSG00000049246,278,103,350,468,83,362,557,52,484,348,167,427
ENSG00000236266,2,0,4,2,1,5,4,0,0,0,2,0
ENSG00000049247,31,9,1,8,7,6,62,18,0,90,4,141
ENSG00000049249,13,182,87,0,796,15,26,364,0,103,1592,0
ENSG00000116288,3749,3459,4000,4524,2991,4114,7499,1730,4036,4639,5983,4126
ENSG00000200344,1,0,1,2,1,2,2,1,116,0,1,89
ENSG00000116285,1064,2487,1314,534,1076,874,532,1244,1191,471,2153,796
ENSG00000238290,8,2,2,1,3,2,4,5,137,92,6,17
ENSG00000232848,0,0,0,0,1,2,0,0,133,0,2,0
ENSG00000227634,0,1,0,0,0,0,0,1,0,18,0,0
ENSG00000162426,144,111,82,66,216,67,288,223,71,165,433,0
ENSG00000252254,0,0,0,0,0,0,0,1,0,19,0,139
ENSG00000142599,6729,5357,6477,4643,7294,4956,3365,10714,6595,4636,3647,4980
ENSG00000232912,3,0,1,1,0,0,2,0,77,0,0,0
ENSG00000221083,0,0,0,0,1,0,1,0,37,95,3,45
ENSG00000270282,1,0,0,0,2,1,1,0,0,6,1,0
ENSG00000234619,0,0,0,1,0,2,0,0,95,69,0,81
ENSG00000224315,0,0,0,2,2,2,0,1,57,0,1,149
ENSG00000226545,1,0,1,0,0,1,0,0,37,87,0,0
ENSG00000228423,4,0,0,0,0,1,8,0,0,81,1,0
ENSG00000229716,0,0,1,0,0,0,0,0,78,128,0,57
ENSG00000074800,27336,39583,41750,31432,13108,30040,54672,79167,41753,31403,6554,29966
ENSG00000236269,3,7,4,1,3,3,7,4,136,77,2,0
ENSG00000230679,7,3,7,6,4,7,14,7,0,28,8,0
ENSG00000201725,0,0,0,0,0,0,0,0,109,20,1,32
ENSG00000238249,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142583,2,2,0,3,1,1,4,5,0,0,3,47
ENSG00000180758,73,234,146,122,73,192,147,469,45,261,147,223
ENSG00000207865,0,0,2,0,1,1,0,1,0,53,1,126
ENSG00000228526,1,7,1,0,4,3,2,14,106,0,2,0
ENSG00000234546,8,66,121,14,66,44,4,133,34,0,133,0
ENSG00000049239,1915,2424,1840,2982,1258,2397,958,4849,1789,2977,2517,2471
ENSG00000171621,314,1461,670,268,666,330,628,2922,581,362,1332,432
ENSG00000171612,292,275,225,364,123,319,146,138,242,477,62,256
ENSG00000231181,6,7,8,8,4,11,3,15,95,97,8,43
ENSG00000188807,1159,1176,881,1477,920,1470,2318,2352,856,1551,460,1572
ENSG00000171608,375,2018,380,280,705,344,750,1009,270,134,1410,378
ENSG00000179840,0,1,1,0,0,0,0,2,44,79,0,0
ENSG00000231789,33,24,86,74,27,63,66,48,100,52,55,81
ENSG00000171603,6564,12613,6607,7294,6481,6630,3282,6307,6724,7418,3241,6656
ENSG00000271264,0,0,0,0,0,0,0,0,64,43,0,50
ENSG00000178585,1688,1120,1053,2959,657,3363,3377,2241,1050,2839,1315,3287
ENSG00000162441,839,630,864,885,669,957,420,1260,757,884,334,848
ENSG00000228150,3,5,7,5,4,7,6,3,0,104,2,0
ENSG00000173614,148,226,299,184,212,191,74,113,200,119,425,91
ENSG00000202415,2,0,1,0,2,1,5,1,0,0,1,0
ENSG00000162444,22,27,13,3,3,11,44,54,106,0,6,28
ENSG00000225786,0,0,0,0,0,0,0,0,0,0,1,52
ENSG00000130939,2493,2357,2011,2958,1828,2617,1246,4714,1872,2822,3656,2475
ENSG00000224340,0,0,0,1,0,0,1,1,143,0,0,113
ENSG00000233623,1,0,0,1,0,2,2,0,0,0,0,0
ENSG00000201746,0,0,0,0,0,1,0,0,0,27,0,0
ENSG00000054523,9265,6704,8333,10075,8297,6260,4633,3352,8399,10180,4148,6179
ENSG00000264881,0,0,0,0,0,0,0,0,147,0,0,0
ENSG00000199562,2,0,0,0,0,1,5,1,0,128,0,0
ENSG00000265945,16,7,6,7,21,5,32,14,0,0,11,0
ENSG00000142657,8969,8008,6669,9216,5352,8537,17938,16017,6618,9333,2676,8598
ENSG00000271989,1,0,1,3,0,1,0,0,0,28,1,68
ENSG00000175279,126,74,135,171,72,134,252,149,2,252,36,30
ENSG00000241563,15,11,10,10,21,13,31,22,0,39,11,75
ENSG00000160049,1259,1574,2062,1470,1117,1703,2519,787,2178,1372,2235,1830
ENSG00000142655,568,691,775,637,665,640,1137,346,764,775,1330,607
ENSG00000243267,2,0,0,0,1,1,4,0,110,0,3,14
ENSG00000130940,390,151,552,259,162,260,195,303,493,398,325,142
ENSG00000272078,31,28,54,31,24,29,62,56,0,106,49,139
ENSG00000175262,2,3,0,3,6,7,4,2,109,0,12,0
ENSG00000215785,0,0,0,0,3,0,0,0,0,41,6,103
ENSG00000207213,0,0,0,0,0,0,0,0,124,0,0,23
ENSG00000120948,6415,4931,6166,8104,4491,6932,12831,2466,6195,7968,2246,7003
ENSG00000009724,248,166,182,141,239,184,497,83,132,93,120,56
ENSG00000271895,183,119,172,134,306,142,366,238,214,153,153,186
ENSG00000116649,1740,3133,1527,1948,880,2200,3481,6267,1459,2035,1761,2192
ENSG00000171824,2733,2250,2184,2533,2015,2540,1366,4500,2264,2494,4031,2434
ENSG00000226849,5,7,5,6,10,4,10,15,0,9,21,71
ENSG00000230337,6,6,6,5,3,6,3,3,152,82,2,53
ENSG00000198793,3137,3409,3140,3383,2801,2956,1569,6819,3125,3246,1400,2911
ENSG00000225602,2,0,0,1,0,2,1,1,137,41,0,0
ENSG00000253086,0,0,0,0,0,1,0,0,49,121,0,0
ENSG00000171819,3,24,2,1,21,6,6,48,87,21,11,60
ENSG00000238173,0,0,0,1,0,0,0,0,51,2,0,32
ENSG00000120942,647,738,615,742,473,569,324,1477,503,680,237,490
ENSG00000238199,1,2,0,0,0,0,0,4,69,17,0,0
ENSG00000204624,835,205,71,482,746,349,418,103,36,609,1493,428
ENSG00000235643,0,0,0,0,1,3,0,0,137,3,0,0
ENSG00000116661,83,196,216,103,341,274,42,98,183,0,171,279
ENSG00000132879,599,567,639,471,1332,621,1199,284,608,359,2664,498
ENSG00000116663,36,76,34,33,51,47,18,38,87,0,103,0
ENSG00000116670,1459,791,1863,2112,657,1523,2919,1582,1749,2068,328,1401
ENSG00000162490,1427,195,858,1351,360,998,714,390,852,1236,720,1112
ENSG00000177674,398,470,929,694,455,532,199,235,836,639,911,577
ENSG00000215910,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000177000,1046,691,558,798,869,988,2092,346,479,670,435,880
ENSG00000011021,1931,1833,1094,1430,1984,2098,3862,3666,1240,1469,992,2026
ENSG00000242349,43,99,27,34,86,41,22,50,0,87,173,0
ENSG00000175206,8,11,7,4,14,9,4,6,153,61,28,0
ENSG00000120937,48,8096,1020,5,4147,342,97,16192,964,0,8295,438
ENSG00000224904,0,0,0,0,0,0,0,0,101,0,0,0
ENSG00000199347,2,0,0,0,0,0,1,1,146,0,0,142
ENSG00000201801,0,0,0,0,0,0,1,1,95,0,0,0
ENSG00000116685,680,1401,1069,702,961,816,340,701,944,656,1922,756
ENSG00000083444,1126,10330,1712,1170,3576,1482,2252,5165,1652,1159,7152,1524
ENSG00000116688,3211,4599,3858,3303,2894,3356,6423,2300,3914,3400,1447,3494
ENSG00000270914,0,0,0,0,0,0,1,0,46,0,0,43
ENSG00000116691,732,660,1029,926,668,1026,366,1321,981,867,334,1098
ENSG00000202461,3,0,1,2,1,2,2,0,0,98,0,5
ENSG00000243539,0,0,0,0,0,0,0,0,64,70,0,91
ENSG00000120949,5,5,1,5,0,1,11,2,31,0,0,0
ENSG00000227875,1,0,0,0,0,0,0,0,116,80,0,92
ENSG00000028137,15,27,3,33,1,9,8,55,0,25,1,0
ENSG00000225196,0,0,0,0,0,1,0,0,110,0,0,108
ENSG00000048707,1387,1835,1392,1271,1539,1181,694,3671,1435,1260,770,1249
ENSG00000239149,0,0,1,0,3,0,1,1,0,0,2,17
ENSG00000229484,0,0,0,0,0,0,0,1,3,91,1,119
ENSG00000162496,6,78,111,23,39,7,13,156,35,0,79,0
ENSG00000221340,0,0,0,0,0,0,0,0,0,24,0,93
ENSG00000272482,1,2,2,0,1,0,2,4,0,74,2,90
ENSG00000188984,0,0,0,0,0,0,0,1,122,0,0,16
ENSG00000157330,3,1,7,1,2,1,2,0,0,124,1,0
ENSG00000116726,0,27,0,0,1,0,0,14,0,0,2,93
ENSG00000116721,0,31,0,0,0,0,0,16,0,0,0,0
ENSG00000179172,0,2,0,0,0,0,1,1,0,103,1,0
ENSG00000120952,0,30,0,0,0,0,0,15,79,26,0,0
ENSG00000243073,0,1,0,0,0,0,0,0,57,0,0,79
ENSG00000187545,0,0,0,0,0,0,0,1,0,0,0,25
ENSG00000204510,0,2,0,0,0,0,0,5,0,0,0,0
ENSG00000232423,0,0,0,0,0,0,0,1,17,32,0,0
ENSG00000229978,0,1,0,0,0,0,0,1,16,77,0,105
ENSG00000179412,0,0,0,0,0,0,0,1,118,0,0,70
ENSG00000224199,0,1,0,0,0,0,0,0,81,0,0,118
ENSG00000229571,0,0,0,0,0,0,0,0,76,0,0,0
ENSG00000204495,0,0,0,0,0,0,0,1,95,39,0,36
ENSG00000204481,0,1,0,0,0,0,0,0,20,0,0,0
ENSG00000162494,0,14,3,0,7,1,0,29,0,0,14,6
ENSG00000162493,1075,5065,2636,2802,2620,1168,2151,10130,2746,2682,1310,1298
ENSG00000222952,0,0,0,0,0,0,0,0,102,131,0,58
ENSG00000237445,0,1,0,1,0,0,0,0,0,0,1,10
ENSG00000116731,1919,2360,1459,1739,1468,1898,960,4720,1372,1745,2936,1859
ENSG00000231606,0,0,0,0,0,0,1,0,0,46,1,135
ENSG00000234593,0,0,0,0,0,0,0,0,8,0,0,0
ENSG00000189337,900,960,1062,637,1248,578,1801,1921,1076,542,624,713
ENSG00000235829,2,0,0,0,1,2,4,0,43,0,2,0
ENSG00000175147,10,4,4,6,0,2,5,2,62,0,0,0
ENSG00000171729,300,343,231,130,66,273,150,172,372,204,33,222
ENSG00000204464,1,0,0,0,0,0,2,0,0,0,0,132
ENSG00000215720,1,0,0,0,0,0,2,0,0,128,0,0
ENSG00000142621,69,24,99,62,9,98,138,12,237,115,5,0
ENSG00000233485,0,0,0,0,0,0,0,0,64,95,1,56
ENSG00000236045,1,0,3,0,0,3,2,1,146,0,0,26
ENSG00000228140,9,2,11,6,11,4,18,5,0,73,6,53
ENSG00000142634,716,1061,796,941,448,623,358,531,904,1003,896,563
ENSG00000162438,4,4,3,3,3,2,2,8,39,121,6,0
ENSG00000142615,1,0,0,1,1,0,0,0,0,0,1,0
ENSG00000215704,2,2,2,3,2,0,1,4,92,139,1,0
ENSG00000132906,418,321,351,366,305,312,837,643,441,398,610,435
ENSG00000116138,562,734,618,513,691,557,1124,367,477,582,346,556
ENSG00000251866,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000272510,1,0,0,0,0,0,0,0,66,3,0,0
ENSG00000116771,16,20,14,7,10,10,33,40,10,0,5,52
ENSG00000237301,10,4,9,2,5,6,21,2,0,0,3,118
ENSG00000235084,0,1,1,1,2,1,0,2,109,0,4,74
ENSG00000197312,913,1237,1168,1114,638,1159,1827,619,1289,1087,319,1028
ENSG00000271742,1,3,0,1,1,0,3,2,0,106,0,0
ENSG00000116786,1848,2245,1871,1721,1598,1728,3697,4490,2003,1652,3196,1688
ENSG00000237938,11,16,5,6,12,8,6,33,63,28,6,68
ENSG00000162461,89,73,34,65,136,52,45,36,102,109,272,129
ENSG00000224459,0,0,0,0,0,0,0,1,0,0,0,8
ENSG00000162460,0,0,0,2,1,1,1,0,43,142,2,38
ENSG00000162458,618,4135,631,630,2456,1410,309,2068,566,599,1228,1282
ENSG00000224321,0,2,1,0,1,0,0,1,0,19,3,141
ENSG00000233954,19,12,26,15,32,35,39,6,56,0,16,85
ENSG00000178715,16,14,30,22,14,22,8,28,127,0,29,125
ENSG00000179743,274,96,270,362,245,256,548,193,380,438,123,130
ENSG00000065526,3980,4465,3232,4368,2914,3331,1990,2232,3176,4318,1457,3249
ENSG00000270620,1,0,0,0,2,0,2,0,86,0,1,46
ENSG00000116809,1037,922,830,950,1023,952,2075,1844,952,1002,2046,942
ENSG00000234607,0,1,0,0,0,0,1,1,79,0,0,0
ENSG00000231353,0,0,0,0,0,0,1,0,27,52,0,126
ENSG00000224966,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000173641,5,20,4,0,6,3,3,40,88,139,3,149
ENSG00000186510,9,7,6,10,16,7,5,4,135,0,8,0
ENSG00000232456,7,4,7,9,14,6,14,2,0,0,29,110
ENSG00000184908,43,23,58,65,25,27,86,46,170,21,13,37
ENSG00000185519,51,43,44,86,191,42,26,87,143,0,96,121
ENSG00000142627,2213,10169,7143,2534,6531,7642,4426,20338,7240,2661,13062,7534
ENSG00000227959,3,11,2,2,6,7,2,23,80,127,3,36
ENSG00000224621,1,5,1,2,2,2,0,2,0,103,4,47
ENSG00000142632,105,238,143,442,75,310,53,119,195,549,151,297
ENSG00000237276,3,3,4,3,4,10,6,2,108,0,9,0
ENSG00000204377,19,25,28,35,33,23,10,12,50,119,66,84
ENSG00000132881,66,77,66,131,65,85,133,155,191,0,131,46
